,building,greenery,img
5925,10.922,39.725,masks\TRAIN_5925.png
5926,1.635,84.861,masks\TRAIN_5926.png
5927,5.832,8.298,masks\TRAIN_5927.png
5928,6.701,25.05,masks\TRAIN_5928.png
5929,13.536,56.213,masks\TRAIN_5929.png
5930,10.853,25.587,masks\TRAIN_5930.png
5931,7.231,25.631,masks\TRAIN_5931.png
5932,5.529,62.661,masks\TRAIN_5932.png
5933,12.364,6.307,masks\TRAIN_5933.png
5934,10.642,33.906,masks\TRAIN_5934.png
5935,1.586,68.501,masks\TRAIN_5935.png
5936,4.731,12.757,masks\TRAIN_5936.png
5937,5.651,38.435,masks\TRAIN_5937.png
5938,5.768,15.881,masks\TRAIN_5938.png
5939,5.773,12.542,masks\TRAIN_5939.png
5940,1.272,89.896,masks\TRAIN_5940.png
5941,3.653,42.467,masks\TRAIN_5941.png
5942,11.317,54.309,masks\TRAIN_5942.png
5943,1.267,49.4,masks\TRAIN_5943.png
5944,3.041,67.554,masks\TRAIN_5944.png
5945,5.589,48.244,masks\TRAIN_5945.png
5946,7.857,12.674,masks\TRAIN_5946.png
5947,15.324,24.514,masks\TRAIN_5947.png
5948,12.86,5.724,masks\TRAIN_5948.png
5949,6.649,16.096,masks\TRAIN_5949.png
5950,8.728,23.471,masks\TRAIN_5950.png
5951,2.61,63.075,masks\TRAIN_5951.png
5952,2.83,86.176,masks\TRAIN_5952.png
5953,12.037,11.234,masks\TRAIN_5953.png
5954,3.468,57.608,masks\TRAIN_5954.png
5955,5.697,17.141,masks\TRAIN_5955.png
5956,1.19,84.317,masks\TRAIN_5956.png
5957,1.717,55.809,masks\TRAIN_5957.png
5958,2.032,18.491,masks\TRAIN_5958.png
5959,6.089,50.956,masks\TRAIN_5959.png
5960,6.658,72.583,masks\TRAIN_5960.png
5961,6.293,22.414,masks\TRAIN_5961.png
5962,6.763,32.905,masks\TRAIN_5962.png
5963,2.987,12.345,masks\TRAIN_5963.png
5964,10.705,36.112,masks\TRAIN_5964.png
5965,2.221,51.624,masks\TRAIN_5965.png
5966,5.202,7.716,masks\TRAIN_5966.png
5967,6.481,7.505,masks\TRAIN_5967.png
5968,8.041,38.447,masks\TRAIN_5968.png
5969,1.514,8.485,masks\TRAIN_5969.png
5970,2.267,29.437,masks\TRAIN_5970.png
5971,6.934,10.881,masks\TRAIN_5971.png
5972,3.484,47.038,masks\TRAIN_5972.png
5973,4.105,7.2,masks\TRAIN_5973.png
5974,1.257,40.915,masks\TRAIN_5974.png
5975,10.3,29.408,masks\TRAIN_5975.png
5976,4.681,22.595,masks\TRAIN_5976.png
5977,1.813,61.916,masks\TRAIN_5977.png
5978,1.24,33.511,masks\TRAIN_5978.png
5979,1.95,9.525,masks\TRAIN_5979.png
5980,3.195,35.835,masks\TRAIN_5980.png
5981,1.2,37.403,masks\TRAIN_5981.png
5982,2.649,7.417,masks\TRAIN_5982.png
5983,1.355,27.518,masks\TRAIN_5983.png
5984,4.49,27.316,masks\TRAIN_5984.png
5985,1.764,88.628,masks\TRAIN_5985.png
5986,3.803,85.607,masks\TRAIN_5986.png
5987,1.533,13.183,masks\TRAIN_5987.png
5988,5.323,32.582,masks\TRAIN_5988.png
5989,6.844,54.103,masks\TRAIN_5989.png
5990,5.319,41.753,masks\TRAIN_5990.png
5991,9.327,34.139,masks\TRAIN_5991.png
5992,19.62,81.133,masks\TRAIN_5992.png
5993,5.464,54.044,masks\TRAIN_5993.png
5994,9.489,19.232,masks\TRAIN_5994.png
5995,2.23,58.728,masks\TRAIN_5995.png
5996,1.287,45.594,masks\TRAIN_5996.png
5997,5.685,56.781,masks\TRAIN_5997.png
5998,3.724,12.632,masks\TRAIN_5998.png
5999,6.921,43.08,masks\TRAIN_5999.png
6000,3.116,12.449,masks\TRAIN_6000.png
6001,2.407,15.427,masks\TRAIN_6001.png
6002,1.187,41.749,masks\TRAIN_6002.png
6003,8.347,9.105,masks\TRAIN_6003.png
6004,11.892,6.311,masks\TRAIN_6004.png
6005,14.462,20.587,masks\TRAIN_6005.png
6006,2.804,29.973,masks\TRAIN_6006.png
6007,1.04,41.335,masks\TRAIN_6007.png
6008,7.463,40.412,masks\TRAIN_6008.png
6009,5.102,62.017,masks\TRAIN_6009.png
6010,2.118,43.01,masks\TRAIN_6010.png
6011,1.775,6.032,masks\TRAIN_6011.png
6012,5.757,11.007,masks\TRAIN_6012.png
6013,7.69,41.059,masks\TRAIN_6013.png
6014,1.403,43.896,masks\TRAIN_6014.png
6015,3.834,28.798,masks\TRAIN_6015.png
6016,11.146,25.978,masks\TRAIN_6016.png
6017,1.929,40.749,masks\TRAIN_6017.png
6018,3.29,26.447,masks\TRAIN_6018.png
6019,13.864,25.322,masks\TRAIN_6019.png
6020,6.206,29.236,masks\TRAIN_6020.png
6021,5.323,26.547,masks\TRAIN_6021.png
6022,6.787,23.845,masks\TRAIN_6022.png
6023,9.963,14.313,masks\TRAIN_6023.png
6024,7.163,9.04,masks\TRAIN_6024.png
6025,6.528,11.584,masks\TRAIN_6025.png
6026,5.915,43.663,masks\TRAIN_6026.png
6027,4.42,44.357,masks\TRAIN_6027.png
6028,7.175,13.49,masks\TRAIN_6028.png
6029,11.759,18.233,masks\TRAIN_6029.png
6030,2.376,42.461,masks\TRAIN_6030.png
6031,1.988,37.859,masks\TRAIN_6031.png
6032,2.317,34.907,masks\TRAIN_6032.png
6033,9.556,47.239,masks\TRAIN_6033.png
6034,21.08,43.818,masks\TRAIN_6034.png
6035,11.597,11.867,masks\TRAIN_6035.png
6036,8.232,5.266,masks\TRAIN_6036.png
6037,9.122,31.527,masks\TRAIN_6037.png
6038,6.491,57.295,masks\TRAIN_6038.png
6039,4.976,13.818,masks\TRAIN_6039.png
6040,2.017,41.634,masks\TRAIN_6040.png
6041,9.26,40.828,masks\TRAIN_6041.png
6042,1.125,42.173,masks\TRAIN_6042.png
6043,3.732,6.631,masks\TRAIN_6043.png
6044,10.492,23.787,masks\TRAIN_6044.png
6045,2.459,86.004,masks\TRAIN_6045.png
6046,6.405,40.565,masks\TRAIN_6046.png
6047,4.174,44.999,masks\TRAIN_6047.png
6048,1.313,57.582,masks\TRAIN_6048.png
6049,1.02,83.109,masks\TRAIN_6049.png
6050,2.019,11.578,masks\TRAIN_6050.png
6051,6.512,70.986,masks\TRAIN_6051.png
6052,11.259,25.058,masks\TRAIN_6052.png
6053,1.108,30.23,masks\TRAIN_6053.png
6054,4.439,34.184,masks\TRAIN_6054.png
6055,13.393,6.348,masks\TRAIN_6055.png
6056,1.797,9.837,masks\TRAIN_6056.png
6057,1.666,19.195,masks\TRAIN_6057.png
6058,2.171,72.083,masks\TRAIN_6058.png
6059,13.229,5.981,masks\TRAIN_6059.png
6060,5.233,15.004,masks\TRAIN_6060.png
6061,24.364,8.734,masks\TRAIN_6061.png
6062,1.7,39.411,masks\TRAIN_6062.png
6063,8.659,38.994,masks\TRAIN_6063.png
6064,21.818,8.653,masks\TRAIN_6064.png
6065,1.306,9.499,masks\TRAIN_6065.png
6066,1.377,28.258,masks\TRAIN_6066.png
6067,1.354,36.954,masks\TRAIN_6067.png
6068,10.243,42.06,masks\TRAIN_6068.png
6069,2.214,70.17,masks\TRAIN_6069.png
6070,9.33,59.362,masks\TRAIN_6070.png
6071,9.162,14.378,masks\TRAIN_6071.png
6072,8.092,52.729,masks\TRAIN_6072.png
6073,4.298,24.246,masks\TRAIN_6073.png
6074,1.598,37.426,masks\TRAIN_6074.png
6075,4.373,35.469,masks\TRAIN_6075.png
6076,7.204,43.416,masks\TRAIN_6076.png
6077,2.643,76.524,masks\TRAIN_6077.png
6078,8.968,36.796,masks\TRAIN_6078.png
6079,9.319,10.423,masks\TRAIN_6079.png
6080,2.614,26.078,masks\TRAIN_6080.png
6081,1.967,58.362,masks\TRAIN_6081.png
6082,2.137,62.399,masks\TRAIN_6082.png
6083,1.445,76.51,masks\TRAIN_6083.png
6084,2.135,67.712,masks\TRAIN_6084.png
6085,1.415,32.839,masks\TRAIN_6085.png
6086,10.492,19.27,masks\TRAIN_6086.png
6087,1.449,20.9,masks\TRAIN_6087.png
6088,11.457,10.631,masks\TRAIN_6088.png
6089,2.636,7.435,masks\TRAIN_6089.png
6090,2.241,27.32,masks\TRAIN_6090.png
6091,7.865,24.888,masks\TRAIN_6091.png
6092,3.293,46.593,masks\TRAIN_6092.png
6093,1.139,16.041,masks\TRAIN_6093.png
6094,1.073,62.628,masks\TRAIN_6094.png
6095,3.184,15.068,masks\TRAIN_6095.png
6096,1.062,31.606,masks\TRAIN_6096.png
6097,11.194,22.154,masks\TRAIN_6097.png
6098,8.99,19.186,masks\TRAIN_6098.png
6099,12.022,60.331,masks\TRAIN_6099.png
6100,5.346,52.677,masks\TRAIN_6100.png
6101,9.163,8.443,masks\TRAIN_6101.png
6102,3.627,64.655,masks\TRAIN_6102.png
6103,6.982,43.67,masks\TRAIN_6103.png
6104,4.365,33.975,masks\TRAIN_6104.png
6105,12.221,37.831,masks\TRAIN_6105.png
6106,1.816,32.197,masks\TRAIN_6106.png
6107,5.926,47.114,masks\TRAIN_6107.png
6108,10.805,6.151,masks\TRAIN_6108.png
6109,29.179,9.099,masks\TRAIN_6109.png
6110,1.801,49.143,masks\TRAIN_6110.png
6111,5.885,22.922,masks\TRAIN_6111.png
6112,1.153,49.809,masks\TRAIN_6112.png
6113,1.325,86.558,masks\TRAIN_6113.png
6114,7.642,46.933,masks\TRAIN_6114.png
6115,11.569,28.567,masks\TRAIN_6115.png
6116,1.954,36.701,masks\TRAIN_6116.png
6117,2.565,56.898,masks\TRAIN_6117.png
6118,8.53,49.579,masks\TRAIN_6118.png
6119,1.248,39.417,masks\TRAIN_6119.png
6120,1.243,72.964,masks\TRAIN_6120.png
6121,5.006,57.975,masks\TRAIN_6121.png
6122,6.885,49.234,masks\TRAIN_6122.png
6123,8.155,6.486,masks\TRAIN_6123.png
6124,2.552,38.371,masks\TRAIN_6124.png
6125,5.068,12.507,masks\TRAIN_6125.png
6126,2.434,9.115,masks\TRAIN_6126.png
6127,10.337,11.423,masks\TRAIN_6127.png
6128,8.729,16.339,masks\TRAIN_6128.png
6129,11.024,69.416,masks\TRAIN_6129.png
6130,1.255,47.661,masks\TRAIN_6130.png
6131,7.269,17.772,masks\TRAIN_6131.png
6132,15.711,20.856,masks\TRAIN_6132.png
6133,5.053,68.632,masks\TRAIN_6133.png
6134,1.543,54.965,masks\TRAIN_6134.png
6135,4.907,11.718,masks\TRAIN_6135.png
6136,5.644,42.87,masks\TRAIN_6136.png
6137,5.949,29.725,masks\TRAIN_6137.png
6138,7.636,45.702,masks\TRAIN_6138.png
6139,3.836,55.612,masks\TRAIN_6139.png
6140,6.601,26.526,masks\TRAIN_6140.png
6141,6.076,33.314,masks\TRAIN_6141.png
6142,10.73,13.22,masks\TRAIN_6142.png
6143,1.556,13.948,masks\TRAIN_6143.png
6144,1.362,31.059,masks\TRAIN_6144.png
6145,7.001,30.521,masks\TRAIN_6145.png
6146,12.374,12.629,masks\TRAIN_6146.png
6147,7.508,61.036,masks\TRAIN_6147.png
6148,15.973,16.306,masks\TRAIN_6148.png
6149,9.274,18.39,masks\TRAIN_6149.png
6150,19.922,13.384,masks\TRAIN_6150.png
6151,3.055,34.681,masks\TRAIN_6151.png
6152,10.416,38.022,masks\TRAIN_6152.png
6153,5.104,73.373,masks\TRAIN_6153.png
6154,3.997,21.271,masks\TRAIN_6154.png
6155,1.699,27.112,masks\TRAIN_6155.png
6156,1.859,86.27,masks\TRAIN_6156.png
6157,6.851,5.531,masks\TRAIN_6157.png
6158,6.159,8.934,masks\TRAIN_6158.png
6159,7.084,18.95,masks\TRAIN_6159.png
6160,2.057,80.361,masks\TRAIN_6160.png
6161,15.658,16.18,masks\TRAIN_6161.png
6162,7.913,27.701,masks\TRAIN_6162.png
6163,9.442,41.46,masks\TRAIN_6163.png
6164,10.419,38.174,masks\TRAIN_6164.png
6165,1.027,57.494,masks\TRAIN_6165.png
6166,8.542,7.398,masks\TRAIN_6166.png
6167,1.663,38.569,masks\TRAIN_6167.png
6168,8.221,10.749,masks\TRAIN_6168.png
6169,2.059,29.892,masks\TRAIN_6169.png
6170,4.667,8.825,masks\TRAIN_6170.png
6171,8.78,81.283,masks\TRAIN_6171.png
6172,4.286,48.025,masks\TRAIN_6172.png
6173,1.683,81.615,masks\TRAIN_6173.png
6174,4.772,53.68,masks\TRAIN_6174.png
6175,3.952,33.492,masks\TRAIN_6175.png
6176,8.445,31.884,masks\TRAIN_6176.png
6177,4.58,44.221,masks\TRAIN_6177.png
6178,3.905,22.382,masks\TRAIN_6178.png
6179,9.607,58.027,masks\TRAIN_6179.png
6180,6.951,41.083,masks\TRAIN_6180.png
6181,10.794,19.692,masks\TRAIN_6181.png
6182,2.274,22.958,masks\TRAIN_6182.png
6183,2.829,36.881,masks\TRAIN_6183.png
6184,7.324,8.685,masks\TRAIN_6184.png
6185,11.557,40.614,masks\TRAIN_6185.png
6186,6.614,36.658,masks\TRAIN_6186.png
6187,1.027,72.067,masks\TRAIN_6187.png
6188,4.668,10.054,masks\TRAIN_6188.png
6189,11.259,52.07,masks\TRAIN_6189.png
6190,1.886,89.772,masks\TRAIN_6190.png
6191,13.279,24.807,masks\TRAIN_6191.png
6192,7.425,25.0,masks\TRAIN_6192.png
6193,1.427,26.331,masks\TRAIN_6193.png
6194,6.657,24.767,masks\TRAIN_6194.png
6195,4.845,41.241,masks\TRAIN_6195.png
6196,1.434,23.31,masks\TRAIN_6196.png
6197,1.942,66.166,masks\TRAIN_6197.png
6198,4.073,35.551,masks\TRAIN_6198.png
6199,1.106,18.542,masks\TRAIN_6199.png
6200,2.549,81.024,masks\TRAIN_6200.png
6201,5.029,37.264,masks\TRAIN_6201.png
6202,1.56,11.723,masks\TRAIN_6202.png
6203,3.692,53.555,masks\TRAIN_6203.png
6204,1.758,76.092,masks\TRAIN_6204.png
6205,3.593,63.936,masks\TRAIN_6205.png
6206,25.82,2.199,masks\TRAIN_6206.png
6207,2.294,52.619,masks\TRAIN_6207.png
6208,11.993,13.248,masks\TRAIN_6208.png
6209,8.006,45.825,masks\TRAIN_6209.png
6210,7.518,56.525,masks\TRAIN_6210.png
6211,2.355,9.395,masks\TRAIN_6211.png
6212,9.02,22.929,masks\TRAIN_6212.png
6213,8.661,31.276,masks\TRAIN_6213.png
6214,1.288,82.142,masks\TRAIN_6214.png
6215,2.353,30.434,masks\TRAIN_6215.png
6216,12.235,25.641,masks\TRAIN_6216.png
6217,4.005,52.986,masks\TRAIN_6217.png
6218,2.211,29.265,masks\TRAIN_6218.png
6219,16.12,15.963,masks\TRAIN_6219.png
6220,4.173,13.098,masks\TRAIN_6220.png
6221,1.361,24.342,masks\TRAIN_6221.png
6222,3.293,17.814,masks\TRAIN_6222.png
6223,8.897,12.237,masks\TRAIN_6223.png
6224,5.67,63.987,masks\TRAIN_6224.png
6225,8.289,41.939,masks\TRAIN_6225.png
6226,11.219,46.122,masks\TRAIN_6226.png
6227,16.852,28.338,masks\TRAIN_6227.png
6228,1.168,28.536,masks\TRAIN_6228.png
6229,1.763,47.332,masks\TRAIN_6229.png
6230,2.508,85.552,masks\TRAIN_6230.png
6231,10.3,33.656,masks\TRAIN_6231.png
6232,7.78,61.919,masks\TRAIN_6232.png
6233,1.861,86.223,masks\TRAIN_6233.png
6234,4.644,54.036,masks\TRAIN_6234.png
6235,4.674,35.447,masks\TRAIN_6235.png
6236,1.422,30.564,masks\TRAIN_6236.png
6237,5.948,13.709,masks\TRAIN_6237.png
6238,4.861,70.846,masks\TRAIN_6238.png
6239,7.081,12.54,masks\TRAIN_6239.png
6240,8.455,13.653,masks\TRAIN_6240.png
6241,5.8,22.128,masks\TRAIN_6241.png
6242,1.892,75.752,masks\TRAIN_6242.png
6243,9.912,41.511,masks\TRAIN_6243.png
6244,3.583,61.378,masks\TRAIN_6244.png
6245,2.726,44.697,masks\TRAIN_6245.png
6246,4.249,8.228,masks\TRAIN_6246.png
6247,2.111,34.377,masks\TRAIN_6247.png
6248,14.852,27.557,masks\TRAIN_6248.png
6249,10.336,45.983,masks\TRAIN_6249.png
6250,11.429,7.802,masks\TRAIN_6250.png
6251,8.975,29.438,masks\TRAIN_6251.png
6252,1.681,71.754,masks\TRAIN_6252.png
6253,11.086,17.369,masks\TRAIN_6253.png
6254,7.312,29.288,masks\TRAIN_6254.png
6255,4.701,15.556,masks\TRAIN_6255.png
6256,3.603,32.264,masks\TRAIN_6256.png
6257,10.537,25.714,masks\TRAIN_6257.png
6258,7.881,33.208,masks\TRAIN_6258.png
6259,4.871,15.597,masks\TRAIN_6259.png
6260,2.063,62.929,masks\TRAIN_6260.png
6261,4.445,8.935,masks\TRAIN_6261.png
6262,6.967,15.609,masks\TRAIN_6262.png
6263,10.485,45.483,masks\TRAIN_6263.png
6264,7.679,36.402,masks\TRAIN_6264.png
6265,13.124,40.059,masks\TRAIN_6265.png
6266,2.922,36.998,masks\TRAIN_6266.png
6267,3.941,80.589,masks\TRAIN_6267.png
6268,1.025,89.537,masks\TRAIN_6268.png
6269,5.307,12.343,masks\TRAIN_6269.png
6270,3.918,11.896,masks\TRAIN_6270.png
6271,4.84,50.24,masks\TRAIN_6271.png
6272,5.379,26.573,masks\TRAIN_6272.png
6273,3.328,75.167,masks\TRAIN_6273.png
6274,12.998,37.326,masks\TRAIN_6274.png
6275,6.033,35.579,masks\TRAIN_6275.png
6276,6.011,19.672,masks\TRAIN_6276.png
6277,6.562,75.33,masks\TRAIN_6277.png
6278,6.691,11.683,masks\TRAIN_6278.png
6279,1.738,79.632,masks\TRAIN_6279.png
6280,13.733,27.982,masks\TRAIN_6280.png
6281,1.684,84.491,masks\TRAIN_6281.png
6282,1.954,13.655,masks\TRAIN_6282.png
6283,7.827,11.53,masks\TRAIN_6283.png
6284,10.268,31.969,masks\TRAIN_6284.png
6285,1.026,7.899,masks\TRAIN_6285.png
6286,3.498,52.064,masks\TRAIN_6286.png
6287,6.592,21.553,masks\TRAIN_6287.png
6288,3.255,34.56,masks\TRAIN_6288.png
6289,11.897,10.263,masks\TRAIN_6289.png
6290,3.408,20.303,masks\TRAIN_6290.png
6291,2.999,4.584,masks\TRAIN_6291.png
6292,3.407,74.646,masks\TRAIN_6292.png
6293,11.863,7.484,masks\TRAIN_6293.png
6294,6.13,6.839,masks\TRAIN_6294.png
6295,6.091,55.439,masks\TRAIN_6295.png
6296,5.585,44.432,masks\TRAIN_6296.png
6297,9.463,38.908,masks\TRAIN_6297.png
6298,3.717,10.431,masks\TRAIN_6298.png
6299,1.246,55.129,masks\TRAIN_6299.png
6300,5.285,45.384,masks\TRAIN_6300.png
6301,3.305,36.717,masks\TRAIN_6301.png
6302,5.941,9.778,masks\TRAIN_6302.png
6303,5.698,8.996,masks\TRAIN_6303.png
6304,3.636,50.285,masks\TRAIN_6304.png
6305,4.844,41.228,masks\TRAIN_6305.png
6306,8.037,51.897,masks\TRAIN_6306.png
6307,2.803,12.093,masks\TRAIN_6307.png
6308,3.56,54.074,masks\TRAIN_6308.png
6309,10.047,15.842,masks\TRAIN_6309.png
6310,11.108,20.049,masks\TRAIN_6310.png
6311,9.27,8.7,masks\TRAIN_6311.png
6312,8.211,29.385,masks\TRAIN_6312.png
6313,7.667,38.985,masks\TRAIN_6313.png
6314,12.587,12.938,masks\TRAIN_6314.png
6315,7.676,38.896,masks\TRAIN_6315.png
6316,4.19,36.252,masks\TRAIN_6316.png
6317,2.214,39.319,masks\TRAIN_6317.png
6318,2.099,79.982,masks\TRAIN_6318.png
6319,12.164,14.758,masks\TRAIN_6319.png
6320,4.966,67.467,masks\TRAIN_6320.png
6321,4.862,39.785,masks\TRAIN_6321.png
6322,5.921,73.776,masks\TRAIN_6322.png
6323,10.116,12.128,masks\TRAIN_6323.png
6324,1.153,74.423,masks\TRAIN_6324.png
6325,14.4,9.191,masks\TRAIN_6325.png
6326,12.094,13.601,masks\TRAIN_6326.png
6327,4.963,67.087,masks\TRAIN_6327.png
6328,6.986,29.825,masks\TRAIN_6328.png
6329,2.487,62.128,masks\TRAIN_6329.png
6330,21.269,13.505,masks\TRAIN_6330.png
6331,12.321,18.038,masks\TRAIN_6331.png
6332,12.047,34.87,masks\TRAIN_6332.png
6333,1.183,74.411,masks\TRAIN_6333.png
6334,1.227,47.213,masks\TRAIN_6334.png
6335,8.275,23.372,masks\TRAIN_6335.png
6336,3.227,4.959,masks\TRAIN_6336.png
6337,5.091,9.848,masks\TRAIN_6337.png
6338,1.05,29.879,masks\TRAIN_6338.png
6339,2.447,20.531,masks\TRAIN_6339.png
6340,1.106,26.812,masks\TRAIN_6340.png
6341,5.716,22.53,masks\TRAIN_6341.png
6342,1.395,82.945,masks\TRAIN_6342.png
6343,3.199,28.869,masks\TRAIN_6343.png
6344,13.067,7.609,masks\TRAIN_6344.png
6345,6.05,44.412,masks\TRAIN_6345.png
6346,8.809,11.653,masks\TRAIN_6346.png
6347,1.717,41.864,masks\TRAIN_6347.png
6348,7.052,15.623,masks\TRAIN_6348.png
6349,7.404,48.368,masks\TRAIN_6349.png
6350,4.092,36.95,masks\TRAIN_6350.png
6351,5.764,43.832,masks\TRAIN_6351.png
6352,8.401,12.968,masks\TRAIN_6352.png
6353,9.308,12.326,masks\TRAIN_6353.png
6354,9.133,41.709,masks\TRAIN_6354.png
6355,8.689,35.473,masks\TRAIN_6355.png
6356,6.658,61.348,masks\TRAIN_6356.png
6357,4.846,91.126,masks\TRAIN_6357.png
6358,3.785,45.125,masks\TRAIN_6358.png
6359,3.567,10.48,masks\TRAIN_6359.png
6360,2.162,12.211,masks\TRAIN_6360.png
6361,4.178,56.479,masks\TRAIN_6361.png
6362,5.252,35.744,masks\TRAIN_6362.png
6363,4.854,85.115,masks\TRAIN_6363.png
6364,1.437,46.14,masks\TRAIN_6364.png
6365,4.981,43.458,masks\TRAIN_6365.png
6366,11.546,30.511,masks\TRAIN_6366.png
6367,2.136,67.728,masks\TRAIN_6367.png
6368,5.627,21.565,masks\TRAIN_6368.png
6369,5.627,36.585,masks\TRAIN_6369.png
6370,2.472,69.545,masks\TRAIN_6370.png
6371,9.708,52.835,masks\TRAIN_6371.png
6372,1.065,13.096,masks\TRAIN_6372.png
6373,3.487,14.299,masks\TRAIN_6373.png
6374,10.535,36.294,masks\TRAIN_6374.png
6375,6.123,25.585,masks\TRAIN_6375.png
6376,8.702,17.304,masks\TRAIN_6376.png
6377,6.585,64.032,masks\TRAIN_6377.png
6378,6.365,57.82,masks\TRAIN_6378.png
6379,3.708,70.168,masks\TRAIN_6379.png
6380,1.862,58.28,masks\TRAIN_6380.png
6381,4.042,22.622,masks\TRAIN_6381.png
6382,11.086,16.395,masks\TRAIN_6382.png
6383,2.802,46.674,masks\TRAIN_6383.png
6384,1.262,6.181,masks\TRAIN_6384.png
6385,2.06,72.733,masks\TRAIN_6385.png
6386,10.844,8.37,masks\TRAIN_6386.png
6387,5.065,63.971,masks\TRAIN_6387.png
6388,7.049,30.993,masks\TRAIN_6388.png
6389,3.758,47.856,masks\TRAIN_6389.png
6390,5.686,31.493,masks\TRAIN_6390.png
6391,6.55,20.823,masks\TRAIN_6391.png
6392,1.969,58.549,masks\TRAIN_6392.png
6393,2.371,8.837,masks\TRAIN_6393.png
6394,9.396,13.448,masks\TRAIN_6394.png
6395,6.816,53.365,masks\TRAIN_6395.png
6396,1.029,81.822,masks\TRAIN_6396.png
6397,4.446,75.31,masks\TRAIN_6397.png
6398,15.663,31.129,masks\TRAIN_6398.png
6399,12.1,10.56,masks\TRAIN_6399.png
6400,6.305,16.57,masks\TRAIN_6400.png
6401,3.593,43.559,masks\TRAIN_6401.png
6402,8.415,53.527,masks\TRAIN_6402.png
6403,15.625,23.317,masks\TRAIN_6403.png
6404,4.256,23.754,masks\TRAIN_6404.png
6405,1.379,85.242,masks\TRAIN_6405.png
6406,11.946,14.289,masks\TRAIN_6406.png
6407,2.322,43.257,masks\TRAIN_6407.png
6408,14.958,18.13,masks\TRAIN_6408.png
6409,5.691,38.279,masks\TRAIN_6409.png
6410,3.152,79.053,masks\TRAIN_6410.png
6411,1.463,64.365,masks\TRAIN_6411.png
6412,17.483,0.422,masks\TRAIN_6412.png
6413,5.512,55.557,masks\TRAIN_6413.png
6414,12.755,38.021,masks\TRAIN_6414.png
6415,8.319,38.582,masks\TRAIN_6415.png
6416,2.19,73.194,masks\TRAIN_6416.png
6417,10.673,15.248,masks\TRAIN_6417.png
6418,2.052,33.141,masks\TRAIN_6418.png
6419,1.984,86.986,masks\TRAIN_6419.png
6420,16.591,8.691,masks\TRAIN_6420.png
6421,2.468,54.916,masks\TRAIN_6421.png
6422,1.12,41.557,masks\TRAIN_6422.png
6423,3.346,28.278,masks\TRAIN_6423.png
6424,5.991,49.432,masks\TRAIN_6424.png
6425,6.202,51.32,masks\TRAIN_6425.png
6426,13.467,24.376,masks\TRAIN_6426.png
6427,4.979,60.773,masks\TRAIN_6427.png
6428,2.206,79.59,masks\TRAIN_6428.png
6429,2.03,80.58,masks\TRAIN_6429.png
6430,3.12,8.433,masks\TRAIN_6430.png
6431,2.182,68.169,masks\TRAIN_6431.png
6432,7.1,35.983,masks\TRAIN_6432.png
6433,1.366,75.214,masks\TRAIN_6433.png
6434,14.537,30.218,masks\TRAIN_6434.png
6435,6.02,39.981,masks\TRAIN_6435.png
6436,6.059,67.208,masks\TRAIN_6436.png
6437,2.932,48.0,masks\TRAIN_6437.png
6438,8.422,44.215,masks\TRAIN_6438.png
6439,2.32,26.675,masks\TRAIN_6439.png
6440,9.527,34.524,masks\TRAIN_6440.png
6441,1.789,66.489,masks\TRAIN_6441.png
6442,1.404,33.683,masks\TRAIN_6442.png
6443,5.519,60.149,masks\TRAIN_6443.png
6444,2.021,10.408,masks\TRAIN_6444.png
6445,3.702,8.33,masks\TRAIN_6445.png
6446,5.189,39.147,masks\TRAIN_6446.png
6447,11.705,28.092,masks\TRAIN_6447.png
6448,2.079,43.03,masks\TRAIN_6448.png
6449,1.461,9.399,masks\TRAIN_6449.png
6450,2.152,83.337,masks\TRAIN_6450.png
6451,9.479,50.376,masks\TRAIN_6451.png
6452,12.255,37.901,masks\TRAIN_6452.png
6453,6.179,36.683,masks\TRAIN_6453.png
6454,1.792,26.384,masks\TRAIN_6454.png
6455,1.174,35.311,masks\TRAIN_6455.png
6456,7.819,12.26,masks\TRAIN_6456.png
6457,2.753,30.676,masks\TRAIN_6457.png
6458,10.13,31.498,masks\TRAIN_6458.png
6459,15.34,23.908,masks\TRAIN_6459.png
6460,1.633,83.86,masks\TRAIN_6460.png
6461,2.34,74.394,masks\TRAIN_6461.png
6462,5.832,31.454,masks\TRAIN_6462.png
6463,13.723,21.377,masks\TRAIN_6463.png
6464,1.838,30.968,masks\TRAIN_6464.png
6465,3.593,35.854,masks\TRAIN_6465.png
6466,2.571,62.499,masks\TRAIN_6466.png
6467,2.862,58.886,masks\TRAIN_6467.png
6468,3.077,16.474,masks\TRAIN_6468.png
6469,1.511,78.961,masks\TRAIN_6469.png
6470,10.287,26.67,masks\TRAIN_6470.png
6471,5.962,20.27,masks\TRAIN_6471.png
6472,5.116,88.105,masks\TRAIN_6472.png
6473,4.47,85.518,masks\TRAIN_6473.png
6474,9.851,6.281,masks\TRAIN_6474.png
6475,6.54,43.34,masks\TRAIN_6475.png
6476,6.429,21.317,masks\TRAIN_6476.png
6477,10.708,24.738,masks\TRAIN_6477.png
6478,5.448,35.456,masks\TRAIN_6478.png
6479,9.809,6.52,masks\TRAIN_6479.png
6480,12.69,9.904,masks\TRAIN_6480.png
6481,5.578,29.037,masks\TRAIN_6481.png
6482,3.58,47.624,masks\TRAIN_6482.png
6483,6.964,7.781,masks\TRAIN_6483.png
