,building,greenery,img
62907,15.221,11.543,masks\TRAIN_6989_6.png
62908,12.039,14.603,masks\TRAIN_6989_7.png
62909,9.268,14.339,masks\TRAIN_6989_8.png
62910,6.256,25.798,masks\TRAIN_6990_0.png
62911,2.783,57.941,masks\TRAIN_6990_1.png
62912,0.0,68.776,masks\TRAIN_6990_2.png
62913,8.386,30.002,masks\TRAIN_6990_3.png
62914,2.721,66.782,masks\TRAIN_6990_4.png
62915,0.0,70.122,masks\TRAIN_6990_5.png
62916,3.436,49.067,masks\TRAIN_6990_6.png
62917,0.0,76.822,masks\TRAIN_6990_7.png
62918,0.0,62.334,masks\TRAIN_6990_8.png
62919,13.525,19.827,masks\TRAIN_6991_0.png
62920,10.823,22.523,masks\TRAIN_6991_1.png
62921,6.781,36.356,masks\TRAIN_6991_2.png
62922,9.356,25.446,masks\TRAIN_6991_3.png
62923,6.696,34.92,masks\TRAIN_6991_4.png
62924,3.625,47.614,masks\TRAIN_6991_5.png
62925,4.236,27.945,masks\TRAIN_6991_6.png
62926,1.462,45.053,masks\TRAIN_6991_7.png
62927,0.023,59.559,masks\TRAIN_6991_8.png
62928,5.587,49.261,masks\TRAIN_6992_0.png
62929,5.031,56.471,masks\TRAIN_6992_1.png
62930,2.99,64.935,masks\TRAIN_6992_2.png
62931,4.931,47.819,masks\TRAIN_6992_3.png
62932,4.544,62.019,masks\TRAIN_6992_4.png
62933,1.651,70.436,masks\TRAIN_6992_5.png
62934,3.842,37.485,masks\TRAIN_6992_6.png
62935,4.922,57.857,masks\TRAIN_6992_7.png
62936,2.401,60.537,masks\TRAIN_6992_8.png
62937,9.62,30.116,masks\TRAIN_6993_0.png
62938,10.579,23.441,masks\TRAIN_6993_1.png
62939,10.817,23.363,masks\TRAIN_6993_2.png
62940,8.336,29.326,masks\TRAIN_6993_3.png
62941,8.307,25.077,masks\TRAIN_6993_4.png
62942,10.573,22.347,masks\TRAIN_6993_5.png
62943,5.364,33.969,masks\TRAIN_6993_6.png
62944,8.596,29.56,masks\TRAIN_6993_7.png
62945,10.82,25.428,masks\TRAIN_6993_8.png
62946,12.821,10.827,masks\TRAIN_6994_0.png
62947,15.604,8.54,masks\TRAIN_6994_1.png
62948,12.357,24.872,masks\TRAIN_6994_2.png
62949,12.073,21.008,masks\TRAIN_6994_3.png
62950,15.838,6.277,masks\TRAIN_6994_4.png
62951,12.802,18.897,masks\TRAIN_6994_5.png
62952,10.111,19.819,masks\TRAIN_6994_6.png
62953,13.284,9.919,masks\TRAIN_6994_7.png
62954,9.144,21.902,masks\TRAIN_6994_8.png
62955,29.608,7.435,masks\TRAIN_6995_0.png
62956,33.723,6.136,masks\TRAIN_6995_1.png
62957,38.479,6.73,masks\TRAIN_6995_2.png
62958,24.489,9.897,masks\TRAIN_6995_3.png
62959,34.241,7.016,masks\TRAIN_6995_4.png
62960,40.459,6.059,masks\TRAIN_6995_5.png
62961,20.362,15.158,masks\TRAIN_6995_6.png
62962,35.377,7.844,masks\TRAIN_6995_7.png
62963,38.194,4.824,masks\TRAIN_6995_8.png
62964,6.489,19.437,masks\TRAIN_6996_0.png
62965,3.188,13.67,masks\TRAIN_6996_1.png
62966,10.081,20.987,masks\TRAIN_6996_2.png
62967,5.413,37.92,masks\TRAIN_6996_3.png
62968,0.32,26.18,masks\TRAIN_6996_4.png
62969,4.243,14.536,masks\TRAIN_6996_5.png
62970,6.144,38.28,masks\TRAIN_6996_6.png
62971,0.0,46.007,masks\TRAIN_6996_7.png
62972,0.355,42.326,masks\TRAIN_6996_8.png
62973,7.819,28.372,masks\TRAIN_6997_0.png
62974,9.888,28.926,masks\TRAIN_6997_1.png
62975,11.88,24.675,masks\TRAIN_6997_2.png
62976,11.278,31.119,masks\TRAIN_6997_3.png
62977,10.813,37.04,masks\TRAIN_6997_4.png
62978,10.755,35.202,masks\TRAIN_6997_5.png
62979,12.75,17.986,masks\TRAIN_6997_6.png
62980,8.368,34.543,masks\TRAIN_6997_7.png
62981,6.506,46.397,masks\TRAIN_6997_8.png
62982,5.978,60.117,masks\TRAIN_6998_0.png
62983,5.119,69.016,masks\TRAIN_6998_1.png
62984,5.377,66.175,masks\TRAIN_6998_2.png
62985,3.292,81.341,masks\TRAIN_6998_3.png
62986,2.694,84.113,masks\TRAIN_6998_4.png
62987,3.239,75.29,masks\TRAIN_6998_5.png
62988,0.0,96.043,masks\TRAIN_6998_6.png
62989,0.072,95.48,masks\TRAIN_6998_7.png
62990,0.754,89.103,masks\TRAIN_6998_8.png
62991,0.0,49.781,masks\TRAIN_6999_0.png
62992,0.462,59.856,masks\TRAIN_6999_1.png
62993,3.009,48.485,masks\TRAIN_6999_2.png
62994,0.0,47.497,masks\TRAIN_6999_3.png
62995,0.941,55.503,masks\TRAIN_6999_4.png
62996,3.362,48.244,masks\TRAIN_6999_5.png
62997,0.0,44.058,masks\TRAIN_6999_6.png
62998,1.868,49.473,masks\TRAIN_6999_7.png
62999,2.572,49.051,masks\TRAIN_6999_8.png
63000,3.522,56.171,masks\TRAIN_7000_0.png
63001,4.932,43.041,masks\TRAIN_7000_1.png
63002,2.437,27.732,masks\TRAIN_7000_2.png
63003,2.052,50.608,masks\TRAIN_7000_3.png
63004,6.659,44.25,masks\TRAIN_7000_4.png
63005,8.665,40.488,masks\TRAIN_7000_5.png
63006,4.271,35.74,masks\TRAIN_7000_6.png
63007,11.878,31.286,masks\TRAIN_7000_7.png
63008,14.897,30.589,masks\TRAIN_7000_8.png
63009,8.338,42.9,masks\TRAIN_7001_0.png
63010,7.652,40.543,masks\TRAIN_7001_1.png
63011,7.36,45.063,masks\TRAIN_7001_2.png
63012,10.216,46.621,masks\TRAIN_7001_3.png
63013,7.472,45.511,masks\TRAIN_7001_4.png
63014,6.681,48.474,masks\TRAIN_7001_5.png
63015,6.155,58.832,masks\TRAIN_7001_6.png
63016,5.037,52.183,masks\TRAIN_7001_7.png
63017,4.065,52.777,masks\TRAIN_7001_8.png
63018,6.162,19.118,masks\TRAIN_7002_0.png
63019,10.32,19.232,masks\TRAIN_7002_1.png
63020,11.255,17.337,masks\TRAIN_7002_2.png
63021,3.19,24.82,masks\TRAIN_7002_3.png
63022,6.306,12.627,masks\TRAIN_7002_4.png
63023,6.684,14.792,masks\TRAIN_7002_5.png
63024,2.315,20.764,masks\TRAIN_7002_6.png
63025,0.563,7.165,masks\TRAIN_7002_7.png
63026,0.517,11.295,masks\TRAIN_7002_8.png
63027,10.361,18.494,masks\TRAIN_7003_0.png
63028,8.102,20.283,masks\TRAIN_7003_1.png
63029,9.559,15.724,masks\TRAIN_7003_2.png
63030,10.206,15.784,masks\TRAIN_7003_3.png
63031,9.19,14.833,masks\TRAIN_7003_4.png
63032,10.314,10.769,masks\TRAIN_7003_5.png
63033,10.778,14.235,masks\TRAIN_7003_6.png
63034,9.401,8.746,masks\TRAIN_7003_7.png
63035,7.415,8.277,masks\TRAIN_7003_8.png
63036,2.567,59.975,masks\TRAIN_7004_0.png
63037,1.479,53.192,masks\TRAIN_7004_1.png
63038,1.393,65.709,masks\TRAIN_7004_2.png
63039,2.44,57.613,masks\TRAIN_7004_3.png
63040,0.998,51.201,masks\TRAIN_7004_4.png
63041,1.81,67.64,masks\TRAIN_7004_5.png
63042,3.05,66.666,masks\TRAIN_7004_6.png
63043,1.056,64.402,masks\TRAIN_7004_7.png
63044,2.976,61.896,masks\TRAIN_7004_8.png
63045,3.963,54.573,masks\TRAIN_7005_0.png
63046,2.428,65.217,masks\TRAIN_7005_1.png
63047,3.199,68.851,masks\TRAIN_7005_2.png
63048,12.503,51.448,masks\TRAIN_7005_3.png
63049,9.441,60.934,masks\TRAIN_7005_4.png
63050,0.96,75.224,masks\TRAIN_7005_5.png
63051,16.933,44.119,masks\TRAIN_7005_6.png
63052,12.777,53.003,masks\TRAIN_7005_7.png
63053,1.012,74.391,masks\TRAIN_7005_8.png
63054,14.044,6.239,masks\TRAIN_7006_0.png
63055,12.885,6.339,masks\TRAIN_7006_1.png
63056,9.459,5.728,masks\TRAIN_7006_2.png
63057,11.921,4.357,masks\TRAIN_7006_3.png
63058,5.89,6.068,masks\TRAIN_7006_4.png
63059,3.884,5.398,masks\TRAIN_7006_5.png
63060,4.681,20.437,masks\TRAIN_7006_6.png
63061,3.026,20.247,masks\TRAIN_7006_7.png
63062,6.692,10.91,masks\TRAIN_7006_8.png
63063,10.559,51.704,masks\TRAIN_7007_0.png
63064,7.084,59.744,masks\TRAIN_7007_1.png
63065,0.0,88.422,masks\TRAIN_7007_2.png
63066,17.852,31.739,masks\TRAIN_7007_3.png
63067,10.849,45.924,masks\TRAIN_7007_4.png
63068,0.0,86.173,masks\TRAIN_7007_5.png
63069,17.4,23.922,masks\TRAIN_7007_6.png
63070,9.129,52.154,masks\TRAIN_7007_7.png
63071,0.0,88.679,masks\TRAIN_7007_8.png
63072,11.274,41.074,masks\TRAIN_7008_0.png
63073,8.621,51.29,masks\TRAIN_7008_1.png
63074,4.07,62.106,masks\TRAIN_7008_2.png
63075,7.643,41.124,masks\TRAIN_7008_3.png
63076,5.592,45.708,masks\TRAIN_7008_4.png
63077,3.843,47.95,masks\TRAIN_7008_5.png
63078,2.15,51.677,masks\TRAIN_7008_6.png
63079,3.12,45.38,masks\TRAIN_7008_7.png
63080,2.964,39.809,masks\TRAIN_7008_8.png
63081,11.966,8.309,masks\TRAIN_7009_0.png
63082,4.594,6.498,masks\TRAIN_7009_1.png
63083,0.042,4.708,masks\TRAIN_7009_2.png
63084,13.794,7.409,masks\TRAIN_7009_3.png
63085,10.213,7.525,masks\TRAIN_7009_4.png
63086,3.609,4.938,masks\TRAIN_7009_5.png
63087,13.33,4.593,masks\TRAIN_7009_6.png
63088,14.917,6.153,masks\TRAIN_7009_7.png
63089,7.737,9.795,masks\TRAIN_7009_8.png
63090,19.657,2.789,masks\TRAIN_7010_0.png
63091,16.052,7.824,masks\TRAIN_7010_1.png
63092,7.125,9.374,masks\TRAIN_7010_2.png
63093,7.602,2.549,masks\TRAIN_7010_3.png
63094,8.754,5.74,masks\TRAIN_7010_4.png
63095,9.403,8.709,masks\TRAIN_7010_5.png
63096,5.246,2.851,masks\TRAIN_7010_6.png
63097,7.57,3.616,masks\TRAIN_7010_7.png
63098,11.362,4.069,masks\TRAIN_7010_8.png
63099,4.331,28.749,masks\TRAIN_7011_0.png
63100,3.99,29.357,masks\TRAIN_7011_1.png
63101,5.556,27.795,masks\TRAIN_7011_2.png
63102,6.329,32.223,masks\TRAIN_7011_3.png
63103,3.688,28.048,masks\TRAIN_7011_4.png
63104,7.063,21.065,masks\TRAIN_7011_5.png
63105,3.754,31.928,masks\TRAIN_7011_6.png
63106,2.957,28.396,masks\TRAIN_7011_7.png
63107,24.352,18.176,masks\TRAIN_7011_8.png
63108,1.486,48.136,masks\TRAIN_7012_0.png
63109,1.041,48.17,masks\TRAIN_7012_1.png
63110,3.716,48.823,masks\TRAIN_7012_2.png
63111,0.752,34.312,masks\TRAIN_7012_3.png
63112,1.075,31.115,masks\TRAIN_7012_4.png
63113,2.869,35.807,masks\TRAIN_7012_5.png
63114,2.612,31.697,masks\TRAIN_7012_6.png
63115,1.546,30.277,masks\TRAIN_7012_7.png
63116,0.372,34.747,masks\TRAIN_7012_8.png
63117,1.696,49.121,masks\TRAIN_7013_0.png
63118,6.846,45.865,masks\TRAIN_7013_1.png
63119,10.859,46.369,masks\TRAIN_7013_2.png
63120,0.0,56.823,masks\TRAIN_7013_3.png
63121,2.461,55.11,masks\TRAIN_7013_4.png
63122,7.372,56.392,masks\TRAIN_7013_5.png
63123,1.637,68.903,masks\TRAIN_7013_6.png
63124,4.913,60.571,masks\TRAIN_7013_7.png
63125,8.303,54.325,masks\TRAIN_7013_8.png
63126,29.364,9.061,masks\TRAIN_7014_0.png
63127,30.743,3.649,masks\TRAIN_7014_1.png
63128,9.251,4.708,masks\TRAIN_7014_2.png
63129,30.485,8.681,masks\TRAIN_7014_3.png
63130,32.983,4.597,masks\TRAIN_7014_4.png
63131,15.873,5.614,masks\TRAIN_7014_5.png
63132,19.308,11.1,masks\TRAIN_7014_6.png
63133,19.364,6.423,masks\TRAIN_7014_7.png
63134,6.757,9.417,masks\TRAIN_7014_8.png
63135,1.244,83.766,masks\TRAIN_7015_0.png
63136,2.193,77.314,masks\TRAIN_7015_1.png
63137,4.155,71.881,masks\TRAIN_7015_2.png
63138,1.017,83.443,masks\TRAIN_7015_3.png
63139,1.962,79.348,masks\TRAIN_7015_4.png
63140,4.092,70.353,masks\TRAIN_7015_5.png
63141,0.728,85.081,masks\TRAIN_7015_6.png
63142,1.341,81.309,masks\TRAIN_7015_7.png
63143,2.215,73.541,masks\TRAIN_7015_8.png
63144,28.371,3.904,masks\TRAIN_7016_0.png
63145,18.253,6.23,masks\TRAIN_7016_1.png
63146,24.926,7.097,masks\TRAIN_7016_2.png
63147,16.868,4.394,masks\TRAIN_7016_3.png
63148,14.636,6.071,masks\TRAIN_7016_4.png
63149,23.377,5.175,masks\TRAIN_7016_5.png
63150,12.025,7.68,masks\TRAIN_7016_6.png
63151,11.776,7.583,masks\TRAIN_7016_7.png
63152,15.087,3.714,masks\TRAIN_7016_8.png
63153,2.913,77.9,masks\TRAIN_7017_0.png
63154,3.852,71.391,masks\TRAIN_7017_1.png
63155,3.077,72.717,masks\TRAIN_7017_2.png
63156,2.443,85.922,masks\TRAIN_7017_3.png
63157,2.358,79.328,masks\TRAIN_7017_4.png
63158,2.457,74.405,masks\TRAIN_7017_5.png
63159,0.692,92.165,masks\TRAIN_7017_6.png
63160,1.32,85.68,masks\TRAIN_7017_7.png
63161,2.939,71.584,masks\TRAIN_7017_8.png
63162,9.658,29.709,masks\TRAIN_7018_0.png
63163,10.367,33.51,masks\TRAIN_7018_1.png
63164,9.404,35.696,masks\TRAIN_7018_2.png
63165,6.971,37.771,masks\TRAIN_7018_3.png
63166,9.525,39.439,masks\TRAIN_7018_4.png
63167,11.008,43.114,masks\TRAIN_7018_5.png
63168,3.394,38.203,masks\TRAIN_7018_6.png
63169,6.969,32.881,masks\TRAIN_7018_7.png
63170,7.055,30.894,masks\TRAIN_7018_8.png
63171,1.321,31.288,masks\TRAIN_7019_0.png
63172,1.827,39.75,masks\TRAIN_7019_1.png
63173,3.379,40.295,masks\TRAIN_7019_2.png
63174,0.554,31.036,masks\TRAIN_7019_3.png
63175,1.795,34.227,masks\TRAIN_7019_4.png
63176,2.683,37.827,masks\TRAIN_7019_5.png
63177,0.294,25.297,masks\TRAIN_7019_6.png
63178,0.853,22.099,masks\TRAIN_7019_7.png
63179,1.992,25.301,masks\TRAIN_7019_8.png
63180,7.541,26.982,masks\TRAIN_7020_0.png
63181,7.1,28.039,masks\TRAIN_7020_1.png
63182,8.364,25.087,masks\TRAIN_7020_2.png
63183,7.356,31.291,masks\TRAIN_7020_3.png
63184,6.133,33.667,masks\TRAIN_7020_4.png
63185,7.164,31.821,masks\TRAIN_7020_5.png
63186,8.292,30.888,masks\TRAIN_7020_6.png
63187,7.378,33.089,masks\TRAIN_7020_7.png
63188,6.258,37.029,masks\TRAIN_7020_8.png
63189,15.932,8.485,masks\TRAIN_7021_0.png
63190,17.538,10.7,masks\TRAIN_7021_1.png
63191,4.116,15.253,masks\TRAIN_7021_2.png
63192,8.857,9.392,masks\TRAIN_7021_3.png
63193,9.943,11.966,masks\TRAIN_7021_4.png
63194,4.226,18.72,masks\TRAIN_7021_5.png
63195,12.713,8.855,masks\TRAIN_7021_6.png
63196,10.718,12.852,masks\TRAIN_7021_7.png
63197,4.163,18.769,masks\TRAIN_7021_8.png
63198,1.411,18.863,masks\TRAIN_7022_0.png
63199,1.271,14.494,masks\TRAIN_7022_1.png
63200,2.736,14.955,masks\TRAIN_7022_2.png
63201,1.587,17.499,masks\TRAIN_7022_3.png
63202,1.121,9.772,masks\TRAIN_7022_4.png
63203,2.011,11.683,masks\TRAIN_7022_5.png
63204,1.27,12.368,masks\TRAIN_7022_6.png
63205,0.856,10.889,masks\TRAIN_7022_7.png
63206,0.547,13.095,masks\TRAIN_7022_8.png
63207,14.336,50.586,masks\TRAIN_7023_0.png
63208,7.568,64.903,masks\TRAIN_7023_1.png
63209,0.237,71.041,masks\TRAIN_7023_2.png
63210,7.3,60.115,masks\TRAIN_7023_3.png
63211,1.291,76.533,masks\TRAIN_7023_4.png
63212,0.0,69.469,masks\TRAIN_7023_5.png
63213,3.223,58.898,masks\TRAIN_7023_6.png
63214,0.766,68.314,masks\TRAIN_7023_7.png
63215,0.7,70.155,masks\TRAIN_7023_8.png
63216,0.956,88.615,masks\TRAIN_7024_0.png
63217,2.242,86.632,masks\TRAIN_7024_1.png
63218,2.341,70.229,masks\TRAIN_7024_2.png
63219,2.913,86.131,masks\TRAIN_7024_3.png
63220,1.988,83.016,masks\TRAIN_7024_4.png
63221,2.037,68.053,masks\TRAIN_7024_5.png
63222,4.448,78.117,masks\TRAIN_7024_6.png
63223,2.634,80.807,masks\TRAIN_7024_7.png
63224,3.02,73.034,masks\TRAIN_7024_8.png
63225,22.382,29.364,masks\TRAIN_7025_0.png
63226,11.841,30.949,masks\TRAIN_7025_1.png
63227,1.697,51.049,masks\TRAIN_7025_2.png
63228,13.822,42.165,masks\TRAIN_7025_3.png
63229,5.034,44.146,masks\TRAIN_7025_4.png
63230,1.278,51.993,masks\TRAIN_7025_5.png
63231,1.625,55.656,masks\TRAIN_7025_6.png
63232,0.243,56.532,masks\TRAIN_7025_7.png
63233,0.0,52.401,masks\TRAIN_7025_8.png
63234,0.685,46.392,masks\TRAIN_7026_0.png
63235,0.0,42.533,masks\TRAIN_7026_1.png
63236,0.643,40.627,masks\TRAIN_7026_2.png
63237,2.21,43.436,masks\TRAIN_7026_3.png
63238,0.241,42.655,masks\TRAIN_7026_4.png
63239,0.883,41.335,masks\TRAIN_7026_5.png
63240,6.034,34.211,masks\TRAIN_7026_6.png
63241,0.501,37.873,masks\TRAIN_7026_7.png
63242,7.784,33.199,masks\TRAIN_7026_8.png
63243,0.0,44.953,masks\TRAIN_7027_0.png
63244,0.273,37.168,masks\TRAIN_7027_1.png
63245,2.5,28.905,masks\TRAIN_7027_2.png
63246,0.658,42.101,masks\TRAIN_7027_3.png
63247,0.0,41.631,masks\TRAIN_7027_4.png
63248,2.467,31.459,masks\TRAIN_7027_5.png
63249,2.679,37.111,masks\TRAIN_7027_6.png
63250,0.0,52.085,masks\TRAIN_7027_7.png
63251,1.661,47.047,masks\TRAIN_7027_8.png
63252,4.7,18.402,masks\TRAIN_7028_0.png
63253,4.412,19.984,masks\TRAIN_7028_1.png
63254,3.277,17.226,masks\TRAIN_7028_2.png
63255,4.529,10.186,masks\TRAIN_7028_3.png
63256,4.118,13.679,masks\TRAIN_7028_4.png
63257,3.541,17.887,masks\TRAIN_7028_5.png
63258,2.676,7.168,masks\TRAIN_7028_6.png
63259,3.091,10.514,masks\TRAIN_7028_7.png
63260,3.371,14.42,masks\TRAIN_7028_8.png
63261,2.188,61.132,masks\TRAIN_7029_0.png
63262,2.142,62.457,masks\TRAIN_7029_1.png
63263,1.094,59.75,masks\TRAIN_7029_2.png
63264,2.667,55.664,masks\TRAIN_7029_3.png
63265,3.168,60.656,masks\TRAIN_7029_4.png
63266,1.92,55.116,masks\TRAIN_7029_5.png
63267,3.811,46.945,masks\TRAIN_7029_6.png
63268,4.115,47.717,masks\TRAIN_7029_7.png
63269,3.244,49.787,masks\TRAIN_7029_8.png
63270,17.056,0.903,masks\TRAIN_7030_0.png
63271,9.391,1.612,masks\TRAIN_7030_1.png
63272,10.975,2.102,masks\TRAIN_7030_2.png
63273,9.272,0.911,masks\TRAIN_7030_3.png
63274,0.101,2.146,masks\TRAIN_7030_4.png
63275,3.486,5.772,masks\TRAIN_7030_5.png
63276,7.129,0.677,masks\TRAIN_7030_6.png
63277,1.212,1.469,masks\TRAIN_7030_7.png
63278,7.716,7.393,masks\TRAIN_7030_8.png
63279,5.064,25.54,masks\TRAIN_7031_0.png
63280,0.469,27.303,masks\TRAIN_7031_1.png
63281,2.498,18.351,masks\TRAIN_7031_2.png
63282,0.743,28.099,masks\TRAIN_7031_3.png
63283,2.606,21.21,masks\TRAIN_7031_4.png
63284,5.236,11.312,masks\TRAIN_7031_5.png
63285,1.056,23.109,masks\TRAIN_7031_6.png
63286,4.071,14.89,masks\TRAIN_7031_7.png
63287,5.725,11.686,masks\TRAIN_7031_8.png
63288,10.225,31.363,masks\TRAIN_7032_0.png
63289,6.084,38.726,masks\TRAIN_7032_1.png
63290,4.019,38.524,masks\TRAIN_7032_2.png
63291,10.152,27.92,masks\TRAIN_7032_3.png
63292,8.679,34.446,masks\TRAIN_7032_4.png
63293,5.648,40.051,masks\TRAIN_7032_5.png
63294,9.335,27.837,masks\TRAIN_7032_6.png
63295,8.912,35.122,masks\TRAIN_7032_7.png
63296,6.843,38.242,masks\TRAIN_7032_8.png
63297,7.552,6.015,masks\TRAIN_7033_0.png
63298,6.978,7.501,masks\TRAIN_7033_1.png
63299,6.726,8.347,masks\TRAIN_7033_2.png
63300,6.379,4.044,masks\TRAIN_7033_3.png
63301,6.586,4.626,masks\TRAIN_7033_4.png
63302,6.046,6.229,masks\TRAIN_7033_5.png
63303,4.272,4.244,masks\TRAIN_7033_6.png
63304,6.706,7.515,masks\TRAIN_7033_7.png
63305,6.49,10.773,masks\TRAIN_7033_8.png
63306,5.675,33.742,masks\TRAIN_7034_0.png
63307,5.859,31.922,masks\TRAIN_7034_1.png
63308,4.568,31.628,masks\TRAIN_7034_2.png
63309,5.158,35.226,masks\TRAIN_7034_3.png
63310,3.251,33.505,masks\TRAIN_7034_4.png
63311,2.058,35.508,masks\TRAIN_7034_5.png
63312,2.047,32.657,masks\TRAIN_7034_6.png
63313,0.854,43.056,masks\TRAIN_7034_7.png
63314,3.021,44.136,masks\TRAIN_7034_8.png
63315,0.901,4.417,masks\TRAIN_7035_0.png
63316,5.484,7.915,masks\TRAIN_7035_1.png
63317,11.33,10.48,masks\TRAIN_7035_2.png
63318,3.188,6.599,masks\TRAIN_7035_3.png
63319,9.044,10.603,masks\TRAIN_7035_4.png
63320,12.132,12.747,masks\TRAIN_7035_5.png
63321,4.638,7.821,masks\TRAIN_7035_6.png
63322,9.187,13.481,masks\TRAIN_7035_7.png
63323,8.211,13.552,masks\TRAIN_7035_8.png
63324,3.078,33.872,masks\TRAIN_7036_0.png
63325,2.443,35.079,masks\TRAIN_7036_1.png
63326,2.582,32.846,masks\TRAIN_7036_2.png
63327,1.686,36.189,masks\TRAIN_7036_3.png
63328,2.073,41.534,masks\TRAIN_7036_4.png
63329,2.965,33.246,masks\TRAIN_7036_5.png
63330,1.266,43.74,masks\TRAIN_7036_6.png
63331,1.316,45.785,masks\TRAIN_7036_7.png
63332,1.316,39.291,masks\TRAIN_7036_8.png
63333,4.702,15.319,masks\TRAIN_7037_0.png
63334,3.505,17.778,masks\TRAIN_7037_1.png
63335,4.963,17.474,masks\TRAIN_7037_2.png
63336,2.898,17.856,masks\TRAIN_7037_3.png
63337,4.08,20.201,masks\TRAIN_7037_4.png
63338,6.313,16.352,masks\TRAIN_7037_5.png
63339,2.576,17.601,masks\TRAIN_7037_6.png
63340,4.324,18.456,masks\TRAIN_7037_7.png
63341,6.349,12.285,masks\TRAIN_7037_8.png
63342,1.086,64.789,masks\TRAIN_7038_0.png
63343,1.897,60.805,masks\TRAIN_7038_1.png
63344,0.91,63.848,masks\TRAIN_7038_2.png
63345,2.039,63.089,masks\TRAIN_7038_3.png
63346,2.016,65.287,masks\TRAIN_7038_4.png
63347,0.501,70.943,masks\TRAIN_7038_5.png
63348,2.871,59.291,masks\TRAIN_7038_6.png
63349,1.836,64.318,masks\TRAIN_7038_7.png
63350,0.0,71.576,masks\TRAIN_7038_8.png
63351,10.838,16.302,masks\TRAIN_7039_0.png
63352,8.0,18.513,masks\TRAIN_7039_1.png
63353,5.951,22.016,masks\TRAIN_7039_2.png
63354,2.285,24.383,masks\TRAIN_7039_3.png
63355,2.006,24.103,masks\TRAIN_7039_4.png
63356,4.019,20.359,masks\TRAIN_7039_5.png
63357,2.514,26.347,masks\TRAIN_7039_6.png
63358,1.692,23.195,masks\TRAIN_7039_7.png
63359,0.565,17.036,masks\TRAIN_7039_8.png
63360,2.387,90.96,masks\TRAIN_7040_0.png
63361,2.827,87.941,masks\TRAIN_7040_1.png
63362,2.766,85.542,masks\TRAIN_7040_2.png
63363,4.416,84.106,masks\TRAIN_7040_3.png
63364,6.504,77.307,masks\TRAIN_7040_4.png
63365,5.783,77.901,masks\TRAIN_7040_5.png
63366,3.898,84.111,masks\TRAIN_7040_6.png
63367,7.379,74.866,masks\TRAIN_7040_7.png
63368,6.808,73.792,masks\TRAIN_7040_8.png
63369,1.788,78.749,masks\TRAIN_7041_0.png
63370,1.391,79.865,masks\TRAIN_7041_1.png
63371,2.09,63.09,masks\TRAIN_7041_2.png
63372,0.0,85.503,masks\TRAIN_7041_3.png
63373,1.331,82.354,masks\TRAIN_7041_4.png
63374,5.918,58.928,masks\TRAIN_7041_5.png
63375,2.311,62.025,masks\TRAIN_7041_6.png
63376,3.556,55.607,masks\TRAIN_7041_7.png
63377,8.148,41.56,masks\TRAIN_7041_8.png
63378,0.068,71.557,masks\TRAIN_7042_0.png
63379,1.534,62.848,masks\TRAIN_7042_1.png
63380,5.957,41.441,masks\TRAIN_7042_2.png
63381,3.241,39.569,masks\TRAIN_7042_3.png
63382,7.128,39.816,masks\TRAIN_7042_4.png
63383,6.813,40.474,masks\TRAIN_7042_5.png
63384,5.623,31.625,masks\TRAIN_7042_6.png
63385,9.95,32.875,masks\TRAIN_7042_7.png
63386,10.772,42.399,masks\TRAIN_7042_8.png
63387,4.138,89.828,masks\TRAIN_7043_0.png
63388,1.875,86.971,masks\TRAIN_7043_1.png
63389,0.387,88.737,masks\TRAIN_7043_2.png
63390,2.535,92.775,masks\TRAIN_7043_3.png
63391,1.131,97.373,masks\TRAIN_7043_4.png
63392,0.526,94.36,masks\TRAIN_7043_5.png
63393,2.263,88.303,masks\TRAIN_7043_6.png
63394,1.453,92.751,masks\TRAIN_7043_7.png
63395,1.759,88.092,masks\TRAIN_7043_8.png
63396,2.042,41.719,masks\TRAIN_7044_0.png
63397,1.24,40.862,masks\TRAIN_7044_1.png
63398,1.514,29.865,masks\TRAIN_7044_2.png
63399,1.437,32.165,masks\TRAIN_7044_3.png
63400,1.408,26.858,masks\TRAIN_7044_4.png
63401,1.641,16.367,masks\TRAIN_7044_5.png
63402,0.528,28.955,masks\TRAIN_7044_6.png
63403,0.459,21.533,masks\TRAIN_7044_7.png
63404,0.127,19.048,masks\TRAIN_7044_8.png
63405,6.347,45.534,masks\TRAIN_7045_0.png
63406,4.482,61.129,masks\TRAIN_7045_1.png
63407,2.805,65.982,masks\TRAIN_7045_2.png
63408,3.599,44.376,masks\TRAIN_7045_3.png
63409,2.75,61.158,masks\TRAIN_7045_4.png
63410,2.496,63.879,masks\TRAIN_7045_5.png
63411,2.176,41.391,masks\TRAIN_7045_6.png
63412,4.106,55.643,masks\TRAIN_7045_7.png
63413,4.647,55.748,masks\TRAIN_7045_8.png
63414,15.735,24.158,masks\TRAIN_7046_0.png
63415,15.67,24.005,masks\TRAIN_7046_1.png
63416,9.861,50.854,masks\TRAIN_7046_2.png
63417,15.631,16.721,masks\TRAIN_7046_3.png
63418,15.352,27.763,masks\TRAIN_7046_4.png
63419,10.72,50.619,masks\TRAIN_7046_5.png
63420,8.978,18.467,masks\TRAIN_7046_6.png
63421,7.616,30.996,masks\TRAIN_7046_7.png
63422,7.143,50.275,masks\TRAIN_7046_8.png
63423,0.0,33.5,masks\TRAIN_7047_0.png
63424,0.0,42.561,masks\TRAIN_7047_1.png
