,building,greenery,img
18156,5.482,8.577,masks\oba_8339.png
18157,10.567,68.908,masks\oba_834.png
18158,5.599,15.76,masks\oba_8340.png
18159,9.638,87.956,masks\oba_8341.png
18160,9.317,76.02,masks\oba_8342.png
18161,23.317,7.369,masks\oba_8343.png
18162,9.225,78.371,masks\oba_8344.png
18163,8.396,29.666,masks\oba_8345.png
18164,15.841,76.917,masks\oba_8346.png
18165,11.721,76.622,masks\oba_8347.png
18166,7.166,26.804,masks\oba_8348.png
18167,11.577,33.538,masks\oba_8349.png
18168,7.603,47.101,masks\oba_835.png
18169,9.888,32.051,masks\oba_8350.png
18170,10.149,50.427,masks\oba_8351.png
18171,8.959,90.052,masks\oba_8352.png
18172,17.849,43.34,masks\oba_8353.png
18173,5.791,2.416,masks\oba_8354.png
18174,11.35,53.506,masks\oba_8355.png
18175,12.38,71.849,masks\oba_8356.png
18176,10.947,83.545,masks\oba_8357.png
18177,18.874,66.39,masks\oba_8358.png
18178,10.688,64.2,masks\oba_8359.png
18179,6.726,16.825,masks\oba_836.png
18180,5.57,65.472,masks\oba_8360.png
18181,9.265,1.979,masks\oba_8361.png
18182,7.983,2.365,masks\oba_8362.png
18183,12.27,85.15,masks\oba_8363.png
18184,10.91,15.73,masks\oba_8364.png
18185,11.66,1.271,masks\oba_8365.png
18186,18.207,5.777,masks\oba_8366.png
18187,7.691,74.965,masks\oba_8367.png
18188,11.008,71.466,masks\oba_8368.png
18189,6.083,34.962,masks\oba_8369.png
18190,10.583,85.239,masks\oba_837.png
18191,10.19,33.059,masks\oba_8370.png
18192,10.645,47.807,masks\oba_8371.png
18193,15.484,33.182,masks\oba_8372.png
18194,8.992,46.257,masks\oba_8373.png
18195,9.855,15.767,masks\oba_8374.png
18196,9.046,68.045,masks\oba_8375.png
18197,7.393,0.392,masks\oba_8376.png
18198,8.913,68.371,masks\oba_8377.png
18199,7.944,56.713,masks\oba_8378.png
18200,10.93,0.42,masks\oba_8379.png
18201,12.096,24.134,masks\oba_838.png
18202,7.674,17.484,masks\oba_8380.png
18203,7.859,71.773,masks\oba_8381.png
18204,19.336,18.709,masks\oba_8382.png
18205,5.9,22.022,masks\oba_8383.png
18206,8.406,42.184,masks\oba_8384.png
18207,9.795,3.835,masks\oba_8385.png
18208,14.073,76.58,masks\oba_8386.png
18209,8.113,2.267,masks\oba_8387.png
18210,7.023,20.348,masks\oba_8388.png
18211,15.921,27.934,masks\oba_8389.png
18212,9.567,82.122,masks\oba_839.png
18213,10.025,7.674,masks\oba_8390.png
18214,14.787,12.373,masks\oba_8391.png
18215,10.184,12.582,masks\oba_8392.png
18216,10.389,74.519,masks\oba_8393.png
18217,12.666,28.468,masks\oba_8394.png
18218,8.477,40.615,masks\oba_8395.png
18219,9.784,11.632,masks\oba_8396.png
18220,13.535,3.881,masks\oba_8397.png
18221,12.581,27.874,masks\oba_8398.png
18222,11.924,7.921,masks\oba_8399.png
18223,8.406,64.943,masks\oba_84.png
18224,10.948,79.554,masks\oba_840.png
18225,8.265,55.36,masks\oba_8400.png
18226,9.817,40.074,masks\oba_8401.png
18227,7.848,0.552,masks\oba_8402.png
18228,6.757,28.1,masks\oba_8403.png
18229,11.849,4.313,masks\oba_8404.png
18230,19.182,4.721,masks\oba_8405.png
18231,9.022,42.607,masks\oba_8406.png
18232,6.261,65.642,masks\oba_8407.png
18233,10.17,75.644,masks\oba_8408.png
18234,10.597,13.42,masks\oba_8409.png
18235,8.008,19.106,masks\oba_841.png
18236,7.264,41.496,masks\oba_8410.png
18237,8.266,38.32,masks\oba_8411.png
18238,8.878,78.712,masks\oba_8412.png
18239,8.722,51.804,masks\oba_8413.png
18240,5.558,12.085,masks\oba_8414.png
18241,10.581,57.843,masks\oba_8415.png
18242,13.005,77.59,masks\oba_8416.png
18243,5.925,65.783,masks\oba_8417.png
18244,30.764,55.831,masks\oba_8418.png
18245,8.532,74.427,masks\oba_8419.png
18246,7.438,49.96,masks\oba_842.png
18247,13.165,9.785,masks\oba_8420.png
18248,9.512,23.55,masks\oba_8421.png
18249,5.124,3.583,masks\oba_8422.png
18250,13.28,61.625,masks\oba_8423.png
18251,7.543,77.052,masks\oba_8424.png
18252,17.311,46.251,masks\oba_8425.png
18253,11.47,42.617,masks\oba_8426.png
18254,9.858,86.911,masks\oba_8427.png
18255,9.915,10.379,masks\oba_8428.png
18256,6.351,20.513,masks\oba_8429.png
18257,12.113,46.569,masks\oba_843.png
18258,10.612,4.887,masks\oba_8430.png
18259,17.162,11.71,masks\oba_8431.png
18260,13.33,34.751,masks\oba_8432.png
18261,25.519,28.713,masks\oba_8433.png
18262,8.112,12.931,masks\oba_8434.png
18263,14.404,54.668,masks\oba_8435.png
18264,18.705,18.199,masks\oba_8436.png
18265,8.259,43.033,masks\oba_8437.png
18266,11.766,8.186,masks\oba_8438.png
18267,13.804,30.347,masks\oba_8439.png
18268,10.812,32.09,masks\oba_844.png
18269,13.702,12.676,masks\oba_8440.png
18270,7.16,53.965,masks\oba_8441.png
18271,8.713,39.61,masks\oba_8442.png
18272,6.853,8.59,masks\oba_8443.png
18273,17.742,21.384,masks\oba_8444.png
18274,8.01,37.209,masks\oba_8445.png
18275,18.761,12.25,masks\oba_8446.png
18276,9.795,77.882,masks\oba_8447.png
18277,12.614,33.969,masks\oba_8448.png
18278,12.719,41.405,masks\oba_8449.png
18279,9.226,64.38,masks\oba_845.png
18280,11.99,19.829,masks\oba_8450.png
18281,14.284,71.0,masks\oba_8451.png
18282,17.564,33.829,masks\oba_8452.png
18283,15.651,5.385,masks\oba_8453.png
18284,10.433,15.144,masks\oba_8454.png
18285,10.644,81.947,masks\oba_8455.png
18286,6.671,17.783,masks\oba_8456.png
18287,15.583,73.141,masks\oba_8457.png
18288,10.083,56.554,masks\oba_8458.png
18289,16.099,5.92,masks\oba_8459.png
18290,6.182,91.395,masks\oba_846.png
18291,12.507,5.02,masks\oba_8460.png
18292,7.134,37.025,masks\oba_8461.png
18293,7.182,69.802,masks\oba_8462.png
18294,8.673,41.784,masks\oba_8463.png
18295,8.852,50.51,masks\oba_8464.png
18296,10.566,28.782,masks\oba_8465.png
18297,8.235,29.962,masks\oba_8466.png
18298,10.291,1.509,masks\oba_8467.png
18299,5.85,17.961,masks\oba_8468.png
18300,12.065,26.283,masks\oba_8469.png
18301,12.026,7.409,masks\oba_847.png
18302,13.406,26.389,masks\oba_8470.png
18303,9.187,48.723,masks\oba_8471.png
18304,11.652,78.11,masks\oba_8472.png
18305,7.745,0.943,masks\oba_8473.png
18306,7.003,59.202,masks\oba_8474.png
18307,12.808,38.194,masks\oba_8475.png
18308,14.826,37.132,masks\oba_8476.png
18309,9.685,5.555,masks\oba_8477.png
18310,8.923,69.16,masks\oba_8478.png
18311,10.136,4.043,masks\oba_8479.png
18312,7.927,11.539,masks\oba_848.png
18313,8.979,11.8,masks\oba_8480.png
18314,16.55,51.315,masks\oba_8481.png
18315,4.852,7.203,masks\oba_8482.png
18316,7.198,78.078,masks\oba_8483.png
18317,13.358,35.298,masks\oba_8484.png
18318,7.771,75.13,masks\oba_8485.png
18319,9.739,41.833,masks\oba_8486.png
18320,13.441,44.644,masks\oba_8487.png
18321,9.019,82.312,masks\oba_8488.png
18322,18.217,30.9,masks\oba_8489.png
18323,15.235,29.591,masks\oba_849.png
18324,16.213,45.216,masks\oba_8490.png
18325,24.594,63.256,masks\oba_8491.png
18326,11.037,51.506,masks\oba_8492.png
18327,16.118,52.985,masks\oba_8493.png
18328,10.883,28.799,masks\oba_8494.png
18329,6.614,29.192,masks\oba_8495.png
18330,28.114,35.058,masks\oba_8496.png
18331,6.649,52.729,masks\oba_8497.png
18332,10.738,31.548,masks\oba_8498.png
18333,6.974,58.661,masks\oba_8499.png
18334,14.65,43.433,masks\oba_85.png
18335,15.287,48.677,masks\oba_850.png
18336,8.499,4.611,masks\oba_8500.png
18337,5.779,74.626,masks\oba_8501.png
18338,18.297,8.328,masks\oba_8502.png
18339,4.835,56.165,masks\oba_8503.png
18340,15.609,23.68,masks\oba_8504.png
18341,17.297,31.776,masks\oba_8505.png
18342,8.704,7.361,masks\oba_8506.png
18343,9.837,70.811,masks\oba_8507.png
18344,5.869,84.269,masks\oba_8508.png
18345,12.956,6.226,masks\oba_8509.png
18346,12.139,63.132,masks\oba_851.png
18347,12.716,70.411,masks\oba_8510.png
18348,6.876,75.743,masks\oba_8511.png
18349,8.963,52.029,masks\oba_8512.png
18350,15.671,8.126,masks\oba_8513.png
18351,12.166,17.203,masks\oba_8514.png
18352,10.788,66.919,masks\oba_8515.png
18353,13.505,7.281,masks\oba_8516.png
18354,7.656,88.451,masks\oba_8517.png
18355,12.168,46.205,masks\oba_8518.png
18356,14.371,27.704,masks\oba_8519.png
18357,12.92,41.588,masks\oba_852.png
18358,8.566,49.149,masks\oba_8520.png
18359,5.549,34.299,masks\oba_8521.png
18360,9.34,67.295,masks\oba_8522.png
18361,9.735,7.522,masks\oba_8523.png
18362,6.687,53.288,masks\oba_8524.png
18363,16.343,21.138,masks\oba_8525.png
18364,12.796,60.896,masks\oba_8526.png
18365,8.67,43.449,masks\oba_8527.png
18366,11.563,30.653,masks\oba_8528.png
18367,6.336,45.256,masks\oba_8529.png
18368,9.161,32.996,masks\oba_853.png
18369,18.823,4.157,masks\oba_8530.png
18370,17.037,78.458,masks\oba_8531.png
18371,7.217,34.578,masks\oba_8532.png
18372,11.795,62.98,masks\oba_8533.png
18373,12.807,58.496,masks\oba_8534.png
18374,11.203,9.322,masks\oba_8535.png
18375,8.385,15.361,masks\oba_8536.png
18376,7.273,50.668,masks\oba_8537.png
18377,9.013,51.921,masks\oba_8538.png
18378,8.611,8.707,masks\oba_8539.png
18379,12.592,26.271,masks\oba_854.png
18380,20.648,16.489,masks\oba_8540.png
18381,19.221,27.981,masks\oba_8541.png
18382,6.824,11.098,masks\oba_8542.png
18383,7.235,84.883,masks\oba_8543.png
18384,6.915,50.056,masks\oba_8544.png
18385,8.58,34.611,masks\oba_8545.png
18386,11.827,4.124,masks\oba_8546.png
18387,8.15,63.774,masks\oba_8547.png
18388,8.121,15.535,masks\oba_8548.png
18389,11.376,21.188,masks\oba_8549.png
18390,10.403,69.434,masks\oba_855.png
18391,16.789,27.75,masks\oba_8550.png
18392,8.335,40.932,masks\oba_8551.png
18393,14.468,5.754,masks\oba_8552.png
18394,7.196,52.467,masks\oba_8553.png
18395,20.373,45.405,masks\oba_8554.png
18396,13.469,56.755,masks\oba_8555.png
18397,7.222,83.343,masks\oba_8556.png
18398,14.801,56.547,masks\oba_8557.png
18399,10.391,9.216,masks\oba_8558.png
18400,18.838,72.037,masks\oba_8559.png
18401,14.307,21.205,masks\oba_856.png
18402,6.506,20.532,masks\oba_8560.png
18403,8.444,40.575,masks\oba_8561.png
18404,13.855,66.245,masks\oba_8562.png
18405,13.983,0.099,masks\oba_8563.png
18406,14.584,80.387,masks\oba_8564.png
18407,19.11,37.196,masks\oba_8565.png
18408,9.004,1.663,masks\oba_8566.png
18409,8.749,14.151,masks\oba_8567.png
18410,7.217,29.281,masks\oba_8568.png
18411,17.518,0.744,masks\oba_8569.png
18412,15.099,6.918,masks\oba_857.png
18413,13.597,37.014,masks\oba_8570.png
18414,8.57,11.976,masks\oba_8571.png
18415,25.438,60.388,masks\oba_8572.png
18416,23.832,33.943,masks\oba_8573.png
18417,9.23,46.004,masks\oba_8574.png
18418,7.564,30.799,masks\oba_8575.png
18419,11.24,64.094,masks\oba_8576.png
18420,8.949,11.547,masks\oba_8577.png
18421,17.429,64.712,masks\oba_8578.png
18422,16.735,7.548,masks\oba_8579.png
18423,12.368,36.192,masks\oba_858.png
18424,9.973,47.153,masks\oba_8580.png
18425,5.907,44.174,masks\oba_8581.png
18426,11.229,40.618,masks\oba_8582.png
18427,6.443,8.49,masks\oba_8583.png
18428,12.905,35.564,masks\oba_8584.png
18429,15.2,34.44,masks\oba_8585.png
18430,11.232,11.534,masks\oba_8586.png
18431,12.193,25.703,masks\oba_8587.png
18432,17.916,65.026,masks\oba_8588.png
18433,12.837,28.637,masks\oba_8589.png
18434,15.701,60.973,masks\oba_859.png
18435,10.435,43.236,masks\oba_8590.png
18436,5.481,25.389,masks\oba_8591.png
18437,7.595,24.178,masks\oba_8592.png
18438,9.192,79.842,masks\oba_8593.png
18439,10.946,57.578,masks\oba_8594.png
18440,8.543,80.214,masks\oba_8595.png
18441,19.455,68.877,masks\oba_8596.png
18442,6.656,72.897,masks\oba_8597.png
18443,9.763,21.192,masks\oba_8598.png
18444,14.497,83.547,masks\oba_8599.png
18445,12.804,17.737,masks\oba_86.png
18446,13.776,24.855,masks\oba_860.png
18447,25.936,39.626,masks\oba_8600.png
18448,6.116,52.979,masks\oba_8601.png
18449,8.913,33.604,masks\oba_8602.png
18450,16.287,74.856,masks\oba_8603.png
18451,14.986,36.213,masks\oba_8604.png
18452,7.176,11.099,masks\oba_8605.png
18453,8.285,19.042,masks\oba_8606.png
18454,9.858,12.677,masks\oba_8607.png
18455,8.372,52.142,masks\oba_8608.png
18456,5.87,2.417,masks\oba_8609.png
18457,10.467,49.842,masks\oba_861.png
18458,14.452,4.615,masks\oba_8610.png
18459,16.413,1.824,masks\oba_8611.png
18460,13.119,47.606,masks\oba_8612.png
18461,8.644,89.264,masks\oba_8613.png
18462,15.273,34.298,masks\oba_8614.png
18463,13.328,4.104,masks\oba_8615.png
18464,15.622,63.668,masks\oba_8616.png
18465,8.421,8.749,masks\oba_8617.png
18466,15.988,18.41,masks\oba_8618.png
18467,17.772,67.335,masks\oba_8619.png
18468,13.63,77.947,masks\oba_862.png
18469,20.222,6.599,masks\oba_8620.png
18470,12.477,41.829,masks\oba_8621.png
18471,10.447,67.913,masks\oba_8622.png
18472,11.388,43.24,masks\oba_8623.png
18473,12.45,79.38,masks\oba_8624.png
18474,6.258,43.994,masks\oba_8625.png
18475,6.89,48.441,masks\oba_8626.png
18476,16.412,4.647,masks\oba_8627.png
18477,22.489,55.228,masks\oba_8628.png
18478,12.783,27.252,masks\oba_8629.png
18479,5.791,19.272,masks\oba_863.png
18480,9.101,28.834,masks\oba_8630.png
18481,7.837,6.226,masks\oba_8631.png
18482,11.924,30.917,masks\oba_8632.png
18483,12.573,27.4,masks\oba_8633.png
18484,6.834,14.21,masks\oba_8634.png
18485,9.286,22.89,masks\oba_8635.png
18486,13.916,0.224,masks\oba_8636.png
18487,9.061,33.459,masks\oba_8637.png
18488,6.621,32.872,masks\oba_8638.png
18489,14.676,6.927,masks\oba_8639.png
18490,10.099,27.765,masks\oba_864.png
18491,5.06,9.393,masks\oba_8640.png
18492,12.805,25.003,masks\oba_8641.png
18493,7.547,68.647,masks\oba_8642.png
18494,10.135,29.945,masks\oba_8643.png
18495,11.409,5.33,masks\oba_8644.png
18496,11.613,53.929,masks\oba_8645.png
18497,17.898,31.026,masks\oba_8646.png
18498,11.36,26.305,masks\oba_8647.png
18499,8.294,67.506,masks\oba_8648.png
18500,10.986,14.915,masks\oba_8649.png
18501,18.841,40.972,masks\oba_865.png
18502,11.099,21.042,masks\oba_8650.png
18503,17.043,70.487,masks\oba_8651.png
18504,16.195,66.063,masks\oba_8652.png
18505,14.087,22.279,masks\oba_8653.png
18506,10.38,81.882,masks\oba_8654.png
18507,11.446,83.493,masks\oba_8655.png
18508,19.837,8.71,masks\oba_8656.png
18509,7.101,74.26,masks\oba_8657.png
18510,13.834,11.278,masks\oba_8658.png
18511,8.936,79.975,masks\oba_8659.png
18512,11.007,51.215,masks\oba_866.png
18513,12.329,18.816,masks\oba_8660.png
18514,6.112,92.213,masks\oba_8661.png
18515,11.908,74.067,masks\oba_8662.png
18516,10.903,7.393,masks\oba_8663.png
18517,20.681,18.227,masks\oba_8664.png
18518,11.869,58.782,masks\oba_8665.png
18519,10.769,25.831,masks\oba_8666.png
18520,6.787,48.923,masks\oba_8667.png
18521,6.237,50.354,masks\oba_8668.png
18522,15.778,43.755,masks\oba_8669.png
18523,7.741,85.822,masks\oba_867.png
18524,14.624,69.989,masks\oba_8670.png
18525,10.899,46.579,masks\oba_8671.png
18526,25.975,30.153,masks\oba_8672.png
18527,11.462,52.794,masks\oba_8673.png
18528,13.942,14.532,masks\oba_8674.png
18529,7.533,20.74,masks\oba_8675.png
18530,12.73,66.663,masks\oba_8676.png
18531,10.263,56.825,masks\oba_8677.png
18532,8.962,79.313,masks\oba_8678.png
18533,16.249,78.595,masks\oba_8679.png
18534,18.266,22.602,masks\oba_868.png
18535,22.322,9.237,masks\oba_8680.png
18536,13.237,72.162,masks\oba_8681.png
18537,15.806,29.192,masks\oba_8682.png
18538,8.625,39.978,masks\oba_8683.png
18539,7.795,71.576,masks\oba_8684.png
18540,6.679,79.374,masks\oba_8685.png
18541,7.31,87.558,masks\oba_8686.png
18542,8.706,14.381,masks\oba_8687.png
18543,14.655,23.706,masks\oba_8688.png
18544,12.19,29.282,masks\oba_8689.png
18545,10.582,2.025,masks\oba_869.png
18546,10.809,35.379,masks\oba_8690.png
18547,18.11,76.007,masks\oba_8691.png
18548,10.428,75.024,masks\oba_8692.png
18549,7.618,78.889,masks\oba_8693.png
18550,6.75,42.426,masks\oba_8694.png
18551,14.218,47.485,masks\oba_8695.png
18552,15.454,38.874,masks\oba_8696.png
18553,17.241,16.779,masks\oba_8697.png
18554,12.771,11.415,masks\oba_8698.png
18555,12.73,4.924,masks\oba_8699.png
18556,21.906,5.677,masks\oba_87.png
18557,10.945,24.196,masks\oba_870.png
18558,24.136,54.136,masks\oba_8700.png
18559,6.776,93.534,masks\oba_8701.png
18560,27.686,25.487,masks\oba_8702.png
18561,13.523,34.856,masks\oba_8703.png
18562,9.503,33.983,masks\oba_8704.png
18563,12.683,44.584,masks\oba_8705.png
18564,20.204,76.139,masks\oba_8706.png
18565,8.55,71.727,masks\oba_8707.png
18566,9.912,72.664,masks\oba_8708.png
18567,8.716,34.264,masks\oba_8709.png
18568,7.964,52.256,masks\oba_871.png
18569,12.008,38.04,masks\oba_8710.png
18570,12.061,25.86,masks\oba_8711.png
18571,6.598,52.81,masks\oba_8712.png
18572,8.812,0.837,masks\oba_8713.png
18573,8.611,45.826,masks\oba_8714.png
18574,10.832,54.007,masks\oba_8715.png
18575,31.644,33.777,masks\oba_8716.png
18576,10.144,57.496,masks\oba_8717.png
18577,15.092,2.964,masks\oba_8718.png
18578,31.242,57.893,masks\oba_8719.png
18579,7.352,13.186,masks\oba_872.png
18580,12.215,77.549,masks\oba_8720.png
18581,9.323,28.067,masks\oba_8721.png
18582,16.202,36.197,masks\oba_8722.png
18583,5.039,11.388,masks\oba_8723.png
18584,7.934,65.108,masks\oba_8724.png
18585,5.301,59.076,masks\oba_8725.png
18586,7.292,31.258,masks\oba_8726.png
18587,14.439,69.347,masks\oba_8727.png
18588,17.09,81.927,masks\oba_8728.png
18589,20.811,20.065,masks\oba_8729.png
18590,8.805,82.892,masks\oba_873.png
18591,8.873,20.369,masks\oba_8730.png
18592,10.126,54.797,masks\oba_8731.png
18593,14.988,37.58,masks\oba_8732.png
18594,13.78,8.896,masks\oba_8733.png
18595,13.909,11.746,masks\oba_8734.png
18596,11.549,71.798,masks\oba_8735.png
18597,5.391,92.031,masks\oba_8736.png
18598,16.729,29.392,masks\oba_8737.png
18599,7.169,32.702,masks\oba_8738.png
18600,17.748,38.219,masks\oba_8739.png
18601,6.246,81.136,masks\oba_874.png
18602,11.889,17.41,masks\oba_8740.png
18603,7.262,11.871,masks\oba_8741.png
18604,21.109,38.067,masks\oba_8742.png
18605,5.816,50.589,masks\oba_8743.png
18606,18.721,43.25,masks\oba_8744.png
18607,17.332,2.73,masks\oba_8745.png
18608,8.126,45.455,masks\oba_8746.png
18609,12.221,36.864,masks\oba_8747.png
18610,14.212,79.059,masks\oba_8748.png
18611,9.472,71.887,masks\oba_8749.png
18612,12.311,46.568,masks\oba_875.png
18613,11.18,23.919,masks\oba_8750.png
18614,6.79,47.878,masks\oba_8751.png
18615,14.294,79.486,masks\oba_8752.png
18616,16.616,71.579,masks\oba_8753.png
18617,10.185,69.664,masks\oba_8754.png
18618,14.392,11.77,masks\oba_8755.png
18619,6.438,19.069,masks\oba_8756.png
18620,16.616,6.165,masks\oba_8757.png
18621,24.971,28.655,masks\oba_8758.png
18622,9.391,36.506,masks\oba_8759.png
18623,10.925,17.29,masks\oba_876.png
18624,13.413,32.0,masks\oba_8760.png
18625,11.454,33.519,masks\oba_8761.png
18626,15.38,29.705,masks\oba_8762.png
18627,8.503,7.586,masks\oba_8763.png
18628,5.957,39.116,masks\oba_8764.png
18629,10.209,66.843,masks\oba_8765.png
18630,9.952,21.63,masks\oba_8766.png
18631,8.244,4.416,masks\oba_8767.png
18632,16.084,37.679,masks\oba_8768.png
18633,8.852,68.297,masks\oba_8769.png
18634,5.571,31.522,masks\oba_877.png
18635,6.963,78.885,masks\oba_8770.png
18636,9.316,17.916,masks\oba_8771.png
18637,10.497,79.472,masks\oba_8772.png
18638,8.071,25.94,masks\oba_8773.png
18639,5.791,0.345,masks\oba_8774.png
18640,12.471,54.119,masks\oba_8775.png
18641,9.629,45.59,masks\oba_8776.png
18642,16.12,62.481,masks\oba_8777.png
18643,18.425,65.317,masks\oba_8778.png
18644,8.361,87.679,masks\oba_8779.png
18645,11.771,7.926,masks\oba_878.png
18646,10.034,39.112,masks\oba_8780.png
18647,6.665,14.502,masks\oba_8781.png
18648,7.913,33.499,masks\oba_8782.png
18649,17.286,58.279,masks\oba_8783.png
18650,4.882,47.005,masks\oba_8784.png
18651,5.945,64.683,masks\oba_8785.png
18652,15.181,52.124,masks\oba_8786.png
18653,8.434,5.099,masks\oba_8787.png
18654,21.732,56.34,masks\oba_8788.png
18655,9.664,86.713,masks\oba_8789.png
18656,7.271,9.292,masks\oba_879.png
18657,7.818,24.134,masks\oba_8790.png
18658,7.497,46.192,masks\oba_8791.png
18659,7.726,52.759,masks\oba_8792.png
18660,11.298,31.694,masks\oba_8793.png
18661,13.865,45.309,masks\oba_8794.png
18662,15.85,71.762,masks\oba_8795.png
18663,9.626,1.556,masks\oba_8796.png
18664,15.931,35.028,masks\oba_8797.png
18665,17.502,7.138,masks\oba_8798.png
18666,11.864,77.874,masks\oba_8799.png
18667,15.306,40.33,masks\oba_88.png
18668,14.874,19.45,masks\oba_880.png
18669,17.46,74.209,masks\oba_8800.png
18670,7.04,27.222,masks\oba_8801.png
18671,12.165,10.92,masks\oba_8802.png
18672,6.84,75.561,masks\oba_8803.png
18673,47.393,39.729,masks\oba_8804.png
18674,11.936,67.211,masks\oba_8805.png
18675,8.919,55.825,masks\oba_8806.png
18676,16.101,62.22,masks\oba_8807.png
18677,4.732,51.939,masks\oba_8808.png
18678,12.767,83.927,masks\oba_8809.png
18679,12.489,23.946,masks\oba_881.png
18680,6.75,5.463,masks\oba_8810.png
18681,9.733,37.371,masks\oba_8811.png
18682,9.185,26.769,masks\oba_8812.png
18683,11.509,86.168,masks\oba_8813.png
18684,17.076,18.556,masks\oba_8814.png
18685,12.959,20.308,masks\oba_8815.png
18686,15.686,57.327,masks\oba_8816.png
18687,7.006,5.054,masks\oba_8817.png
18688,6.142,38.095,masks\oba_8818.png
18689,6.278,36.894,masks\oba_8819.png
18690,10.212,71.524,masks\oba_882.png
18691,8.621,61.187,masks\oba_8820.png
18692,17.146,76.462,masks\oba_8821.png
18693,14.567,42.114,masks\oba_8822.png
18694,14.541,36.412,masks\oba_8823.png
18695,10.912,26.208,masks\oba_8824.png
18696,8.218,86.922,masks\oba_8825.png
18697,8.478,1.894,masks\oba_8826.png
18698,12.32,9.33,masks\oba_8827.png
18699,14.838,61.429,masks\oba_8828.png
18700,10.007,14.211,masks\oba_8829.png
18701,6.967,11.248,masks\oba_883.png
18702,5.981,18.515,masks\oba_8830.png
18703,9.809,52.118,masks\oba_8831.png
18704,8.519,12.685,masks\oba_8832.png
18705,7.423,24.784,masks\oba_8833.png
18706,7.631,29.065,masks\oba_8834.png
18707,15.834,72.789,masks\oba_8835.png
18708,19.115,33.234,masks\oba_8836.png
18709,10.489,8.813,masks\oba_8837.png
18710,10.905,65.522,masks\oba_8838.png
18711,12.162,57.713,masks\oba_8839.png
18712,14.534,32.184,masks\oba_884.png
18713,31.509,3.337,masks\oba_8840.png
18714,12.167,67.233,masks\oba_8841.png
18715,8.831,53.748,masks\oba_8842.png
18716,19.913,22.641,masks\oba_8843.png
18717,9.129,21.589,masks\oba_8844.png
18718,9.52,66.758,masks\oba_8845.png
18719,18.458,37.376,masks\oba_8846.png
18720,16.746,12.675,masks\oba_8847.png
18721,14.085,66.246,masks\oba_8848.png
18722,11.983,9.693,masks\oba_8849.png
18723,16.775,70.057,masks\oba_885.png
18724,6.679,45.19,masks\oba_8850.png
18725,11.468,24.428,masks\oba_8851.png
18726,7.887,6.021,masks\oba_8852.png
18727,13.108,41.529,masks\oba_8853.png
18728,11.586,9.908,masks\oba_8854.png
18729,10.096,19.608,masks\oba_8855.png
18730,8.217,23.621,masks\oba_8856.png
18731,11.092,84.221,masks\oba_8857.png
18732,7.867,38.8,masks\oba_8858.png
18733,6.391,80.617,masks\oba_8859.png
18734,18.02,25.172,masks\oba_886.png
18735,6.488,24.81,masks\oba_8860.png
18736,5.904,8.004,masks\oba_8861.png
18737,15.427,47.095,masks\oba_8862.png
18738,11.488,9.306,masks\oba_8863.png
18739,10.413,27.585,masks\oba_8864.png
18740,6.675,52.001,masks\oba_8865.png
18741,9.865,67.94,masks\oba_8866.png
18742,13.42,51.821,masks\oba_8867.png
18743,7.482,46.186,masks\oba_8868.png
18744,19.536,65.924,masks\oba_8869.png
18745,8.118,82.269,masks\oba_887.png
18746,10.427,47.753,masks\oba_8870.png
18747,13.043,16.031,masks\oba_8871.png
18748,7.412,85.703,masks\oba_8872.png
18749,13.764,42.933,masks\oba_8873.png
18750,8.379,4.477,masks\oba_8874.png
18751,12.98,79.66,masks\oba_8875.png
18752,20.466,57.599,masks\oba_8876.png
18753,6.562,3.607,masks\oba_8877.png
18754,6.305,8.997,masks\oba_8878.png
18755,14.623,70.211,masks\oba_8879.png
18756,14.957,9.926,masks\oba_888.png
18757,16.729,15.493,masks\oba_8880.png
18758,8.558,72.05,masks\oba_8881.png
18759,25.649,42.671,masks\oba_8882.png
18760,6.88,3.482,masks\oba_8883.png
18761,11.621,55.527,masks\oba_8884.png
18762,10.116,44.402,masks\oba_8885.png
18763,5.522,24.459,masks\oba_8886.png
18764,9.986,83.095,masks\oba_8887.png
18765,11.948,83.201,masks\oba_8888.png
18766,8.204,5.309,masks\oba_8889.png
18767,11.514,21.122,masks\oba_889.png
18768,18.354,59.943,masks\oba_8890.png
18769,15.441,41.711,masks\oba_8891.png
18770,10.839,47.596,masks\oba_8892.png
18771,7.509,11.847,masks\oba_8893.png
18772,9.335,0.222,masks\oba_8894.png
18773,16.809,56.353,masks\oba_8895.png
18774,8.929,6.821,masks\oba_8896.png
18775,13.118,62.503,masks\oba_8897.png
18776,10.923,4.965,masks\oba_8898.png
18777,11.765,9.982,masks\oba_8899.png
18778,13.987,5.339,masks\oba_89.png
18779,12.927,50.373,masks\oba_890.png
18780,8.06,42.532,masks\oba_8900.png
18781,17.081,26.104,masks\oba_8901.png
18782,10.358,36.655,masks\oba_8902.png
18783,6.434,5.75,masks\oba_8903.png
18784,14.569,66.906,masks\oba_8904.png
18785,5.209,80.529,masks\oba_8905.png
18786,8.874,28.104,masks\oba_8906.png
18787,5.304,16.98,masks\oba_8907.png
18788,6.299,13.289,masks\oba_8908.png
18789,32.855,11.989,masks\oba_8909.png
18790,6.982,36.332,masks\oba_891.png
18791,7.447,21.019,masks\oba_8910.png
18792,10.4,16.574,masks\oba_8911.png
18793,9.724,19.597,masks\oba_8912.png
